gene_symbol,outcome,method,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed
LIPA,UKB_hyperthyroid,Weighted mode,5,5,1,0
LIPA,FinnGen_GO,Inverse variance weighted,5,5,1,0
LIPA,FinnGen_GO,MR Egger,5,5,1,0
LIPA,FinnGen_GO,Weighted median,5,5,1,0
LIPA,FinnGen_GO,Weighted mode,5,5,1,0
LIPC,BBJ_Graves,Inverse variance weighted,3,3,0,0
LIPC,BBJ_Graves,MR Egger,3,3,0,0
LIPC,BBJ_Graves,Weighted median,3,3,0,0
LIPC,BBJ_Graves,Weighted mode,3,3,0,0
LIPC,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
LIPC,UKB_hyperthyroid,MR Egger,3,3,0,0
LIPC,UKB_hyperthyroid,Weighted median,3,3,0,0
LIPC,UKB_hyperthyroid,Weighted mode,3,3,0,0
LIPC,FinnGen_GO,Inverse variance weighted,3,3,0,0
LIPC,FinnGen_GO,MR Egger,3,3,0,0
LIPC,FinnGen_GO,Weighted median,3,3,0,0
LIPC,FinnGen_GO,Weighted mode,3,3,0,0
LIPE,BBJ_Graves,Wald ratio,1,1,0,0
LIPE,UKB_hyperthyroid,Wald ratio,1,1,0,0
LIPE,FinnGen_GO,Wald ratio,1,1,0,0
LIPH,BBJ_Graves,Wald ratio,2,1,1,1
LIPH,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
LIPH,FinnGen_GO,Inverse variance weighted,2,2,1,0
LIPM,BBJ_Graves,Wald ratio,1,1,0,0
LIPM,UKB_hyperthyroid,Wald ratio,1,1,0,0
LIPM,FinnGen_GO,Wald ratio,1,1,0,0
LIPN,BBJ_Graves,Inverse variance weighted,6,4,0,2
LIPN,BBJ_Graves,MR Egger,6,4,0,2
LIPN,BBJ_Graves,Weighted median,6,4,0,2
LIPN,BBJ_Graves,Weighted mode,6,4,0,2
LIPN,UKB_hyperthyroid,Inverse variance weighted,6,6,0,0
LIPN,UKB_hyperthyroid,MR Egger,6,6,0,0
LIPN,UKB_hyperthyroid,Weighted median,6,6,0,0
LIPN,UKB_hyperthyroid,Weighted mode,6,6,0,0
LIPN,FinnGen_GO,Inverse variance weighted,6,6,0,0
LIPN,FinnGen_GO,MR Egger,6,6,0,0
LIPN,FinnGen_GO,Weighted median,6,6,0,0
LIPN,FinnGen_GO,Weighted mode,6,6,0,0
LMAN1,BBJ_Graves,Wald ratio,1,1,0,0
LMAN1,UKB_hyperthyroid,Wald ratio,1,1,0,0
LMAN1,FinnGen_GO,Wald ratio,1,1,0,0
LMCD1,BBJ_Graves,Inverse variance weighted,2,2,0,0
LMCD1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
LMCD1,FinnGen_GO,Inverse variance weighted,2,2,0,0
LMNA,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
LMNA,FinnGen_GO,Wald ratio,2,1,1,1
LMTK2,BBJ_Graves,Inverse variance weighted,2,2,0,0
LMTK2,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
LMTK2,FinnGen_GO,Inverse variance weighted,2,2,0,0
LMTK3,BBJ_Graves,Wald ratio,1,1,0,0
LMTK3,UKB_hyperthyroid,Wald ratio,1,1,0,0
LMTK3,FinnGen_GO,Wald ratio,1,1,0,0
LNPEP,BBJ_Graves,Inverse variance weighted,2,2,0,0
LNPEP,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
LNPEP,FinnGen_GO,Inverse variance weighted,2,2,0,0
LOX,BBJ_Graves,Wald ratio,1,1,0,0
LOX,UKB_hyperthyroid,Wald ratio,1,1,0,0
LOX,FinnGen_GO,Wald ratio,1,1,0,0
LOXL2,BBJ_Graves,Wald ratio,3,1,0,2
LOXL2,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
LOXL2,UKB_hyperthyroid,MR Egger,3,3,0,0
LOXL2,UKB_hyperthyroid,Weighted median,3,3,0,0
LOXL2,UKB_hyperthyroid,Weighted mode,3,3,0,0
LOXL2,FinnGen_GO,Inverse variance weighted,3,3,0,0
LOXL2,FinnGen_GO,MR Egger,3,3,0,0
LOXL2,FinnGen_GO,Weighted median,3,3,0,0
LOXL2,FinnGen_GO,Weighted mode,3,3,0,0
LOXL3,BBJ_Graves,Wald ratio,3,1,0,2
LOXL3,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
LOXL3,UKB_hyperthyroid,MR Egger,3,3,0,0
LOXL3,UKB_hyperthyroid,Weighted median,3,3,0,0
LOXL3,UKB_hyperthyroid,Weighted mode,3,3,0,0
LOXL3,FinnGen_GO,Inverse variance weighted,3,3,0,0
LOXL3,FinnGen_GO,MR Egger,3,3,0,0
LOXL3,FinnGen_GO,Weighted median,3,3,0,0
LOXL3,FinnGen_GO,Weighted mode,3,3,0,0
LPAR1,BBJ_Graves,Inverse variance weighted,6,4,0,2
LPAR1,BBJ_Graves,MR Egger,6,4,0,2
LPAR1,BBJ_Graves,Weighted median,6,4,0,2
LPAR1,BBJ_Graves,Weighted mode,6,4,0,2
LPAR1,UKB_hyperthyroid,Inverse variance weighted,6,5,1,1
LPAR1,UKB_hyperthyroid,MR Egger,6,5,1,1
LPAR1,UKB_hyperthyroid,Weighted median,6,5,1,1
LPAR1,UKB_hyperthyroid,Weighted mode,6,5,1,1
LPAR1,FinnGen_GO,Inverse variance weighted,6,6,1,0
LPAR1,FinnGen_GO,MR Egger,6,6,1,0
LPAR1,FinnGen_GO,Weighted median,6,6,1,0
LPAR1,FinnGen_GO,Weighted mode,6,6,1,0
LPAR2,BBJ_Graves,Inverse variance weighted,8,2,0,6
LPAR2,UKB_hyperthyroid,Inverse variance weighted,8,6,0,2
LPAR2,UKB_hyperthyroid,MR Egger,8,6,0,2
LPAR2,UKB_hyperthyroid,Weighted median,8,6,0,2
LPAR2,UKB_hyperthyroid,Weighted mode,8,6,0,2
LPAR2,FinnGen_GO,Inverse variance weighted,8,7,0,1
LPAR2,FinnGen_GO,MR Egger,8,7,0,1
LPAR2,FinnGen_GO,Weighted median,8,7,0,1
LPAR2,FinnGen_GO,Weighted mode,8,7,0,1
LPAR3,BBJ_Graves,Inverse variance weighted,2,2,0,0
LPAR3,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
LPAR3,FinnGen_GO,Inverse variance weighted,2,2,0,0
LPAR5,BBJ_Graves,Wald ratio,2,1,0,1
LPAR5,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
LPAR5,FinnGen_GO,Inverse variance weighted,2,2,1,0
LPAR6,BBJ_Graves,Inverse variance weighted,2,2,1,0
LPAR6,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
LPAR6,FinnGen_GO,Inverse variance weighted,2,2,1,0
LPHN1,BBJ_Graves,Wald ratio,1,1,0,0
LPHN1,UKB_hyperthyroid,Wald ratio,1,1,0,0
LPHN1,FinnGen_GO,Wald ratio,1,1,0,0
LPL,BBJ_Graves,Inverse variance weighted,5,3,0,2
LPL,BBJ_Graves,MR Egger,5,3,0,2
LPL,BBJ_Graves,Weighted median,5,3,0,2
LPL,BBJ_Graves,Weighted mode,5,3,0,2
LPL,UKB_hyperthyroid,Inverse variance weighted,5,4,1,1
LPL,UKB_hyperthyroid,MR Egger,5,4,1,1
LPL,UKB_hyperthyroid,Weighted median,5,4,1,1
LPL,UKB_hyperthyroid,Weighted mode,5,4,1,1
LPL,FinnGen_GO,Inverse variance weighted,5,5,1,0
LPL,FinnGen_GO,MR Egger,5,5,1,0
LPL,FinnGen_GO,Weighted median,5,5,1,0
LPL,FinnGen_GO,Weighted mode,5,5,1,0
LRG1,BBJ_Graves,Wald ratio,1,1,0,0
LRG1,UKB_hyperthyroid,Wald ratio,1,1,0,0
LRG1,FinnGen_GO,Wald ratio,1,1,0,0
LRP1,UKB_hyperthyroid,Wald ratio,1,1,0,0
LRP1,FinnGen_GO,Wald ratio,1,1,0,0
LRP8,UKB_hyperthyroid,Wald ratio,1,1,1,0
LRP8,FinnGen_GO,Wald ratio,1,1,1,0
LRPAP1,BBJ_Graves,Wald ratio,2,1,0,1
LRPAP1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
LRPAP1,FinnGen_GO,Inverse variance weighted,2,2,0,0
LRRC17,FinnGen_GO,Wald ratio,1,1,1,0
LRRC4,BBJ_Graves,Wald ratio,1,1,0,0
LRRC4,UKB_hyperthyroid,Wald ratio,1,1,0,0
LRRC4,FinnGen_GO,Wald ratio,1,1,0,0
LRRC4B,BBJ_Graves,Wald ratio,1,1,0,0
LRRC4B,UKB_hyperthyroid,Wald ratio,1,1,0,0
LRRC4B,FinnGen_GO,Wald ratio,1,1,0,0
LRRK1,BBJ_Graves,Inverse variance weighted,2,2,0,0
LRRK1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
LRRK1,FinnGen_GO,Inverse variance weighted,2,2,0,0
LRRK2,BBJ_Graves,Inverse variance weighted,4,4,1,0
LRRK2,BBJ_Graves,MR Egger,4,4,1,0
LRRK2,BBJ_Graves,Weighted median,4,4,1,0
LRRK2,BBJ_Graves,Weighted mode,4,4,1,0
LRRK2,UKB_hyperthyroid,Inverse variance weighted,4,4,1,0
LRRK2,UKB_hyperthyroid,MR Egger,4,4,1,0
LRRK2,UKB_hyperthyroid,Weighted median,4,4,1,0
LRRK2,UKB_hyperthyroid,Weighted mode,4,4,1,0
LRRK2,FinnGen_GO,Inverse variance weighted,4,4,1,0
LRRK2,FinnGen_GO,MR Egger,4,4,1,0
LRRK2,FinnGen_GO,Weighted median,4,4,1,0
LRRK2,FinnGen_GO,Weighted mode,4,4,1,0
LRRN1,BBJ_Graves,Inverse variance weighted,4,4,0,0
LRRN1,BBJ_Graves,MR Egger,4,4,0,0
LRRN1,BBJ_Graves,Weighted median,4,4,0,0
LRRN1,BBJ_Graves,Weighted mode,4,4,0,0
LRRN1,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
LRRN1,UKB_hyperthyroid,MR Egger,4,4,0,0
LRRN1,UKB_hyperthyroid,Weighted median,4,4,0,0
LRRN1,UKB_hyperthyroid,Weighted mode,4,4,0,0
LRRN1,FinnGen_GO,Inverse variance weighted,4,4,0,0
LRRN1,FinnGen_GO,MR Egger,4,4,0,0
LRRN1,FinnGen_GO,Weighted median,4,4,0,0
LRRN1,FinnGen_GO,Weighted mode,4,4,0,0
LRRN3,BBJ_Graves,Inverse variance weighted,3,2,0,1
LRRN3,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
LRRN3,UKB_hyperthyroid,MR Egger,3,3,0,0
LRRN3,UKB_hyperthyroid,Weighted median,3,3,0,0
LRRN3,UKB_hyperthyroid,Weighted mode,3,3,0,0
LRRN3,FinnGen_GO,Inverse variance weighted,3,3,0,0
LRRN3,FinnGen_GO,MR Egger,3,3,0,0
LRRN3,FinnGen_GO,Weighted median,3,3,0,0
LRRN3,FinnGen_GO,Weighted mode,3,3,0,0
LSS,BBJ_Graves,Inverse variance weighted,3,3,1,0
LSS,BBJ_Graves,MR Egger,3,3,1,0
LSS,BBJ_Graves,Weighted median,3,3,1,0
LSS,BBJ_Graves,Weighted mode,3,3,1,0
LSS,UKB_hyperthyroid,Inverse variance weighted,3,3,1,0
LSS,UKB_hyperthyroid,MR Egger,3,3,1,0
LSS,UKB_hyperthyroid,Weighted median,3,3,1,0
LSS,UKB_hyperthyroid,Weighted mode,3,3,1,0
LSS,FinnGen_GO,Inverse variance weighted,3,3,1,0
LSS,FinnGen_GO,MR Egger,3,3,1,0
LSS,FinnGen_GO,Weighted median,3,3,1,0
LSS,FinnGen_GO,Weighted mode,3,3,1,0
LTA,BBJ_Graves,Wald ratio,1,1,0,0
LTA,UKB_hyperthyroid,Wald ratio,1,1,0,0
LTA,FinnGen_GO,Wald ratio,1,1,0,0
LTA4H,BBJ_Graves,Inverse variance weighted,7,4,0,3
LTA4H,BBJ_Graves,MR Egger,7,4,0,3
LTA4H,BBJ_Graves,Weighted median,7,4,0,3
LTA4H,BBJ_Graves,Weighted mode,7,4,0,3
LTA4H,UKB_hyperthyroid,Inverse variance weighted,7,4,0,3
LTA4H,UKB_hyperthyroid,MR Egger,7,4,0,3
LTA4H,UKB_hyperthyroid,Weighted median,7,4,0,3
LTA4H,UKB_hyperthyroid,Weighted mode,7,4,0,3
LTA4H,FinnGen_GO,Inverse variance weighted,7,7,0,0
LTA4H,FinnGen_GO,MR Egger,7,7,0,0
LTA4H,FinnGen_GO,Weighted median,7,7,0,0
LTA4H,FinnGen_GO,Weighted mode,7,7,0,0
LTB,BBJ_Graves,Wald ratio,1,1,0,0
LTB,UKB_hyperthyroid,Wald ratio,1,1,0,0
LTB,FinnGen_GO,Wald ratio,1,1,0,0
LTB4R,BBJ_Graves,Wald ratio,1,1,0,0
LTB4R,UKB_hyperthyroid,Wald ratio,1,1,0,0
LTB4R,FinnGen_GO,Wald ratio,1,1,0,0
LTB4R2,UKB_hyperthyroid,Wald ratio,1,1,0,0
LTB4R2,FinnGen_GO,Wald ratio,1,1,0,0
LTBP2,BBJ_Graves,Inverse variance weighted,2,2,0,0
LTBP2,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
LTBP2,FinnGen_GO,Inverse variance weighted,2,2,0,0
LTBP3,BBJ_Graves,Inverse variance weighted,3,2,1,1
LTBP3,UKB_hyperthyroid,Inverse variance weighted,3,3,1,0
LTBP3,UKB_hyperthyroid,MR Egger,3,3,1,0
LTBP3,UKB_hyperthyroid,Weighted median,3,3,1,0
LTBP3,UKB_hyperthyroid,Weighted mode,3,3,1,0
LTBP3,FinnGen_GO,Inverse variance weighted,3,3,1,0
LTBP3,FinnGen_GO,MR Egger,3,3,1,0
LTBP3,FinnGen_GO,Weighted median,3,3,1,0
LTBP3,FinnGen_GO,Weighted mode,3,3,1,0
LTBP4,BBJ_Graves,Wald ratio,2,1,0,1
LTBP4,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
LTBP4,FinnGen_GO,Inverse variance weighted,2,2,0,0
LTBR,BBJ_Graves,Wald ratio,3,1,0,2
LTBR,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
LTBR,UKB_hyperthyroid,MR Egger,3,3,0,0
LTBR,UKB_hyperthyroid,Weighted median,3,3,0,0
LTBR,UKB_hyperthyroid,Weighted mode,3,3,0,0
LTBR,FinnGen_GO,Inverse variance weighted,3,3,0,0
LTBR,FinnGen_GO,MR Egger,3,3,0,0
LTBR,FinnGen_GO,Weighted median,3,3,0,0
LTBR,FinnGen_GO,Weighted mode,3,3,0,0
LTF,UKB_hyperthyroid,Wald ratio,1,1,0,0
LTF,FinnGen_GO,Wald ratio,1,1,0,0
LY75,BBJ_Graves,Wald ratio,4,1,0,3
LY75,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
LY75,UKB_hyperthyroid,MR Egger,4,4,0,0
LY75,UKB_hyperthyroid,Weighted median,4,4,0,0
LY75,UKB_hyperthyroid,Weighted mode,4,4,0,0
LY75,FinnGen_GO,Inverse variance weighted,4,4,0,0
LY75,FinnGen_GO,MR Egger,4,4,0,0
LY75,FinnGen_GO,Weighted median,4,4,0,0
LY75,FinnGen_GO,Weighted mode,4,4,0,0
LY86,BBJ_Graves,Inverse variance weighted,10,5,0,5
LY86,BBJ_Graves,MR Egger,10,5,0,5
LY86,BBJ_Graves,Weighted median,10,5,0,5
LY86,BBJ_Graves,Weighted mode,10,5,0,5
LY86,UKB_hyperthyroid,Inverse variance weighted,10,6,0,4
LY86,UKB_hyperthyroid,MR Egger,10,6,0,4
LY86,UKB_hyperthyroid,Weighted median,10,6,0,4
LY86,UKB_hyperthyroid,Weighted mode,10,6,0,4
LY86,FinnGen_GO,Inverse variance weighted,10,9,0,1
LY86,FinnGen_GO,MR Egger,10,9,0,1
LY86,FinnGen_GO,Weighted median,10,9,0,1
LY86,FinnGen_GO,Weighted mode,10,9,0,1
LY9,BBJ_Graves,Inverse variance weighted,4,2,0,2
LY9,UKB_hyperthyroid,Inverse variance weighted,4,2,0,2
LY9,FinnGen_GO,Inverse variance weighted,4,3,0,1
LY9,FinnGen_GO,MR Egger,4,3,0,1
LY9,FinnGen_GO,Weighted median,4,3,0,1
LY9,FinnGen_GO,Weighted mode,4,3,0,1
LY96,BBJ_Graves,Inverse variance weighted,4,2,0,2
LY96,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
LY96,UKB_hyperthyroid,MR Egger,4,4,0,0
LY96,UKB_hyperthyroid,Weighted median,4,4,0,0
LY96,UKB_hyperthyroid,Weighted mode,4,4,0,0
LY96,FinnGen_GO,Inverse variance weighted,4,4,0,0
LY96,FinnGen_GO,MR Egger,4,4,0,0
LY96,FinnGen_GO,Weighted median,4,4,0,0
LY96,FinnGen_GO,Weighted mode,4,4,0,0
LYG1,BBJ_Graves,Inverse variance weighted,3,3,0,0
LYG1,BBJ_Graves,MR Egger,3,3,0,0
LYG1,BBJ_Graves,Weighted median,3,3,0,0
LYG1,BBJ_Graves,Weighted mode,3,3,0,0
LYG1,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
LYG1,UKB_hyperthyroid,MR Egger,3,3,0,0
LYG1,UKB_hyperthyroid,Weighted median,3,3,0,0
LYG1,UKB_hyperthyroid,Weighted mode,3,3,0,0
LYG1,FinnGen_GO,Inverse variance weighted,3,3,0,0
LYG1,FinnGen_GO,MR Egger,3,3,0,0
LYG1,FinnGen_GO,Weighted median,3,3,0,0
LYG1,FinnGen_GO,Weighted mode,3,3,0,0
LYN,BBJ_Graves,Wald ratio,1,1,1,0
LYPD5,BBJ_Graves,Wald ratio,1,1,0,0
LYPD5,UKB_hyperthyroid,Wald ratio,1,1,0,0
LYPD5,FinnGen_GO,Wald ratio,1,1,0,0
LYZ,BBJ_Graves,Inverse variance weighted,11,3,0,8
LYZ,BBJ_Graves,MR Egger,11,3,0,8
LYZ,BBJ_Graves,Weighted median,11,3,0,8
LYZ,BBJ_Graves,Weighted mode,11,3,0,8
LYZ,UKB_hyperthyroid,Inverse variance weighted,11,6,0,5
LYZ,UKB_hyperthyroid,MR Egger,11,6,0,5
LYZ,UKB_hyperthyroid,Weighted median,11,6,0,5
LYZ,UKB_hyperthyroid,Weighted mode,11,6,0,5
LYZ,FinnGen_GO,Inverse variance weighted,11,11,0,0
LYZ,FinnGen_GO,MR Egger,11,11,0,0
LYZ,FinnGen_GO,Weighted median,11,11,0,0
LYZ,FinnGen_GO,Weighted mode,11,11,0,0
M6PR,BBJ_Graves,Inverse variance weighted,4,2,1,2
M6PR,UKB_hyperthyroid,Inverse variance weighted,4,4,1,0
M6PR,UKB_hyperthyroid,MR Egger,4,4,1,0
M6PR,UKB_hyperthyroid,Weighted median,4,4,1,0
M6PR,UKB_hyperthyroid,Weighted mode,4,4,1,0
M6PR,FinnGen_GO,Inverse variance weighted,4,4,1,0
M6PR,FinnGen_GO,MR Egger,4,4,1,0
M6PR,FinnGen_GO,Weighted median,4,4,1,0
M6PR,FinnGen_GO,Weighted mode,4,4,1,0
MADCAM1,BBJ_Graves,Inverse variance weighted,2,2,0,0
MADCAM1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
MADCAM1,FinnGen_GO,Inverse variance weighted,2,2,0,0
MAG,BBJ_Graves,Wald ratio,1,1,0,0
MAG,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAG,FinnGen_GO,Wald ratio,1,1,0,0
MAK,BBJ_Graves,Inverse variance weighted,4,4,0,0
MAK,BBJ_Graves,MR Egger,4,4,0,0
MAK,BBJ_Graves,Weighted median,4,4,0,0
MAK,BBJ_Graves,Weighted mode,4,4,0,0
MAK,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
MAK,UKB_hyperthyroid,MR Egger,4,4,0,0
MAK,UKB_hyperthyroid,Weighted median,4,4,0,0
MAK,UKB_hyperthyroid,Weighted mode,4,4,0,0
MAK,FinnGen_GO,Inverse variance weighted,4,4,0,0
MAK,FinnGen_GO,MR Egger,4,4,0,0
MAK,FinnGen_GO,Weighted median,4,4,0,0
MAK,FinnGen_GO,Weighted mode,4,4,0,0
MAN1B1,BBJ_Graves,Inverse variance weighted,5,2,0,3
MAN1B1,UKB_hyperthyroid,Inverse variance weighted,5,3,0,2
MAN1B1,UKB_hyperthyroid,MR Egger,5,3,0,2
MAN1B1,UKB_hyperthyroid,Weighted median,5,3,0,2
MAN1B1,UKB_hyperthyroid,Weighted mode,5,3,0,2
MAN1B1,FinnGen_GO,Inverse variance weighted,5,5,0,0
MAN1B1,FinnGen_GO,MR Egger,5,5,0,0
MAN1B1,FinnGen_GO,Weighted median,5,5,0,0
MAN1B1,FinnGen_GO,Weighted mode,5,5,0,0
MAN2B1,BBJ_Graves,Wald ratio,3,1,0,2
MAN2B1,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
MAN2B1,UKB_hyperthyroid,MR Egger,3,3,0,0
MAN2B1,UKB_hyperthyroid,Weighted median,3,3,0,0
MAN2B1,UKB_hyperthyroid,Weighted mode,3,3,0,0
MAN2B1,FinnGen_GO,Inverse variance weighted,3,3,0,0
MAN2B1,FinnGen_GO,MR Egger,3,3,0,0
MAN2B1,FinnGen_GO,Weighted median,3,3,0,0
MAN2B1,FinnGen_GO,Weighted mode,3,3,0,0
MANBA,BBJ_Graves,Inverse variance weighted,3,2,0,1
MANBA,UKB_hyperthyroid,Inverse variance weighted,3,2,0,1
MANBA,FinnGen_GO,Wald ratio,3,1,0,2
MANF,BBJ_Graves,Inverse variance weighted,3,2,0,1
MANF,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
MANF,UKB_hyperthyroid,MR Egger,3,3,0,0
MANF,UKB_hyperthyroid,Weighted median,3,3,0,0
MANF,UKB_hyperthyroid,Weighted mode,3,3,0,0
MANF,FinnGen_GO,Inverse variance weighted,3,3,0,0
MANF,FinnGen_GO,MR Egger,3,3,0,0
MANF,FinnGen_GO,Weighted median,3,3,0,0
MANF,FinnGen_GO,Weighted mode,3,3,0,0
MAP2K1,BBJ_Graves,Wald ratio,1,1,0,0
MAP2K1,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP2K1,FinnGen_GO,Wald ratio,1,1,0,0
MAP2K2,BBJ_Graves,Wald ratio,1,1,0,0
MAP2K2,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP2K2,FinnGen_GO,Wald ratio,1,1,0,0
MAP2K3,BBJ_Graves,Wald ratio,1,1,0,0
MAP2K3,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP2K3,FinnGen_GO,Wald ratio,1,1,0,0
MAP2K4,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP2K4,FinnGen_GO,Wald ratio,1,1,0,0
MAP2K5,BBJ_Graves,Wald ratio,3,1,1,2
MAP2K5,UKB_hyperthyroid,Inverse variance weighted,3,3,1,0
MAP2K5,UKB_hyperthyroid,MR Egger,3,3,1,0
MAP2K5,UKB_hyperthyroid,Weighted median,3,3,1,0
MAP2K5,UKB_hyperthyroid,Weighted mode,3,3,1,0
MAP2K5,FinnGen_GO,Inverse variance weighted,3,3,1,0
MAP2K5,FinnGen_GO,MR Egger,3,3,1,0
MAP2K5,FinnGen_GO,Weighted median,3,3,1,0
MAP2K5,FinnGen_GO,Weighted mode,3,3,1,0
MAP3K1,BBJ_Graves,Inverse variance weighted,2,2,0,0
MAP3K1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
MAP3K1,FinnGen_GO,Inverse variance weighted,2,2,0,0
MAP3K10,BBJ_Graves,Wald ratio,1,1,0,0
MAP3K10,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP3K10,FinnGen_GO,Wald ratio,1,1,0,0
MAP3K11,BBJ_Graves,Inverse variance weighted,6,4,0,2
MAP3K11,BBJ_Graves,MR Egger,6,4,0,2
MAP3K11,BBJ_Graves,Weighted median,6,4,0,2
MAP3K11,BBJ_Graves,Weighted mode,6,4,0,2
MAP3K11,UKB_hyperthyroid,Inverse variance weighted,6,5,0,1
MAP3K11,UKB_hyperthyroid,MR Egger,6,5,0,1
MAP3K11,UKB_hyperthyroid,Weighted median,6,5,0,1
MAP3K11,UKB_hyperthyroid,Weighted mode,6,5,0,1
MAP3K11,FinnGen_GO,Inverse variance weighted,6,6,0,0
MAP3K11,FinnGen_GO,MR Egger,6,6,0,0
MAP3K11,FinnGen_GO,Weighted median,6,6,0,0
MAP3K11,FinnGen_GO,Weighted mode,6,6,0,0
MAP3K12,BBJ_Graves,Wald ratio,1,1,0,0
MAP3K12,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP3K12,FinnGen_GO,Wald ratio,1,1,0,0
MAP3K13,BBJ_Graves,Wald ratio,1,1,0,0
MAP3K13,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP3K13,FinnGen_GO,Wald ratio,1,1,0,0
MAP3K14,BBJ_Graves,Wald ratio,1,1,0,0
MAP3K14,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP3K14,FinnGen_GO,Wald ratio,1,1,0,0
MAP3K2,BBJ_Graves,Inverse variance weighted,9,4,0,5
MAP3K2,BBJ_Graves,MR Egger,9,4,0,5
MAP3K2,BBJ_Graves,Weighted median,9,4,0,5
MAP3K2,BBJ_Graves,Weighted mode,9,4,0,5
MAP3K2,UKB_hyperthyroid,Inverse variance weighted,9,7,0,2
MAP3K2,UKB_hyperthyroid,MR Egger,9,7,0,2
MAP3K2,UKB_hyperthyroid,Weighted median,9,7,0,2
MAP3K2,UKB_hyperthyroid,Weighted mode,9,7,0,2
MAP3K2,FinnGen_GO,Inverse variance weighted,9,7,0,2
MAP3K2,FinnGen_GO,MR Egger,9,7,0,2
MAP3K2,FinnGen_GO,Weighted median,9,7,0,2
MAP3K2,FinnGen_GO,Weighted mode,9,7,0,2
MAP3K3,BBJ_Graves,Wald ratio,1,1,0,0
MAP3K3,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP3K3,FinnGen_GO,Wald ratio,1,1,0,0
MAP3K4,BBJ_Graves,Wald ratio,1,1,0,0
MAP3K4,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP3K4,FinnGen_GO,Wald ratio,1,1,0,0
MAP3K5,BBJ_Graves,Inverse variance weighted,2,2,0,0
MAP3K5,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
MAP3K5,FinnGen_GO,Inverse variance weighted,2,2,0,0
MAP3K6,UKB_hyperthyroid,Inverse variance weighted,7,6,0,1
MAP3K6,UKB_hyperthyroid,MR Egger,7,6,0,1
MAP3K6,UKB_hyperthyroid,Weighted median,7,6,0,1
MAP3K6,UKB_hyperthyroid,Weighted mode,7,6,0,1
MAP3K6,FinnGen_GO,Inverse variance weighted,7,7,0,0
MAP3K6,FinnGen_GO,MR Egger,7,7,0,0
MAP3K6,FinnGen_GO,Weighted median,7,7,0,0
MAP3K6,FinnGen_GO,Weighted mode,7,7,0,0
MAP3K7,BBJ_Graves,Wald ratio,1,1,0,0
MAP3K7,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP3K7,FinnGen_GO,Wald ratio,1,1,0,0
MAP3K8,BBJ_Graves,Inverse variance weighted,3,2,1,1
MAP3K8,UKB_hyperthyroid,Inverse variance weighted,3,2,1,1
MAP3K8,FinnGen_GO,Inverse variance weighted,3,2,1,1
MAP3K9,BBJ_Graves,Wald ratio,1,1,0,0
MAP3K9,UKB_hyperthyroid,Wald ratio,1,1,0,0
MAP3K9,FinnGen_GO,Wald ratio,1,1,0,0
MAP4K1,BBJ_Graves,Inverse variance weighted,2,2,2,0
MAP4K1,UKB_hyperthyroid,Inverse variance weighted,2,2,2,0
MAP4K1,FinnGen_GO,Inverse variance weighted,2,2,2,0
MAP4K2,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
MAP4K2,FinnGen_GO,Wald ratio,2,1,0,1
