Rank,Term,P-value,Z-score,Combined Score,Overlapping Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
1686,LJP006 MCF7 24H-WYE-125132-1.11,0.02810087469101553,46.938534278959814,167.66231227714363,['IGF1R'],0.03358802773719016,0,0
1687,LJP005 A375 24H-SB590885-0.12,0.02810087469101553,46.938534278959814,167.66231227714363,['IGF1'],0.03358802773719016,0,0
1688,CPC004 MCF7 6H-vorinostat-10.0,0.02810087469101553,46.938534278959814,167.66231227714363,['IGF1R'],0.03358802773719016,0,0
1689,LJP006 PC3 24H-AT-7519-3.33,0.02810087469101553,46.938534278959814,167.66231227714363,['IGF1'],0.03358802773719016,0,0
1690,CPC017 MCF7 24H-rs 17053 hydrochloride-10.0,0.02810087469101553,46.938534278959814,167.66231227714363,['IGF1R'],0.03358802773719016,0,0
1691,CPC006 HT29 24H-imodium-10.0,0.028296643826728248,46.605633802816904,166.14964722629514,['IGF1R'],0.033736585255525094,0,0
1692,LJP008 A375 24H-GSK-1059615-10,0.028296643826728248,46.605633802816904,166.14964722629514,['IGF1R'],0.033736585255525094,0,0
1693,CPC014 A549 6H-BRD-A52193669-10.0,0.028492383389072184,46.277389277389275,164.66043385202047,['IGF1R'],0.033736585255525094,0,0
1694,LJP005 HCC515 24H-WZ-3105-3.33,0.028492383389072184,46.277389277389275,164.66043385202047,['IGF1'],0.033736585255525094,0,0
1695,LJP006 HME1 24H-GSK-2126458-0.37,0.028492383389072184,46.277389277389275,164.66043385202047,['IGF1R'],0.033736585255525094,0,0
1696,CPC001 HCC515 24H-bd 1063 dihydrochloride-10.0,0.028492383389072184,46.277389277389275,164.66043385202047,['IGF1R'],0.033736585255525094,0,0
1697,CPC019 PC3 6H-wortmannin-10.0,0.028492383389072184,46.277389277389275,164.66043385202047,['IGF1R'],0.033736585255525094,0,0
1698,LJP006 MCF10A 24H-selumetinib-0.12,0.028492383389072184,46.277389277389275,164.66043385202047,['IL1B'],0.033736585255525094,0,0
1699,LJP006 MCF10A 24H-PD-0325901-0.04,0.028492383389072184,46.277389277389275,164.66043385202047,['IL1B'],0.033736585255525094,0,0
1700,LJP005 MCF10A 24H-pelitinib-0.37,0.028492383389072184,46.277389277389275,164.66043385202047,['IL1B'],0.033736585255525094,0,0
1701,LJP006 MCF7 24H-GSK-2126458-0.37,0.028492383389072184,46.277389277389275,164.66043385202047,['IGF1R'],0.033736585255525094,0,0
1702,LJP006 PC3 24H-WYE-125132-0.12,0.028492383389072184,46.277389277389275,164.66043385202047,['IGF1R'],0.033736585255525094,0,0
1703,LJP006 A375 24H-CGP-60474-0.37,0.028492383389072184,46.277389277389275,164.66043385202047,['IGF1'],0.033736585255525094,0,0
1704,CPC005 A375 24H-bibu 1361 dihydrochloride-10.0,0.028492383389072184,46.277389277389275,164.66043385202047,['IGF1R'],0.033736585255525094,0,0
1705,CPC006 NOMO1 6H-salermide-120.0,0.028492383389072184,46.277389277389275,164.66043385202047,['IGF1R'],0.033736585255525094,0,0
